,id,full_name,first_name,last_name,is_active
2672,1100,Ian Lockhart,Ian,Lockhart,False
2673,77401,Kevin Loder,Kevin,Loder,False
2674,77402,Don Lofgran,Don,Lofgran,False
2675,1629155,Zach Lofton,Zach,Lofton,False
2676,1631254,Kenneth Lofton Jr.,Kenneth,Lofton Jr.,True
2677,77403,Johnny Logan,Johnny,Logan,False
2678,38,Brad Lohaus,Brad,Lohaus,False
2679,1609,Art Long,Art,Long,False
2680,3,Grant Long,Grant,Long,False
2681,1381,John Long,John,Long,False
2682,77406,Paul Long,Paul,Long,False
2683,1627848,Shawn Long,Shawn,Long,False
2684,26,Luc Longley,Luc,Longley,False
2685,1626172,Kevon Looney,Kevon,Looney,True
2686,201572,Brook Lopez,Brook,Lopez,True
2687,1732,Felipe Lopez,Felipe,Lopez,False
2688,2221,Raul Lopez,Raul,Lopez,False
2689,201577,Robin Lopez,Robin,Lopez,True
2690,943,Ryan Lorthridge,Ryan,Lorthridge,False
2691,77409,Jim Loscutoff,Jim,Loscutoff,False
2692,77410,Plummer Lott,Plummer,Lott,False
2693,77411,Kevin Loughery,Kevin,Loughery,False
2694,1629712,Didi Louzada,Didi,Louzada,False
2695,77412,Bob Love,Bob,Love,False
2696,201567,Kevin Love,Kevin,Love,True
2697,77413,Stan Love,Stan,Love,False
2698,77414,Clyde Lovellette,Clyde,Lovellette,False
2699,77415,Sidney Lowe,Sidney,Lowe,False
2700,77416,Chuck Lowery,Chuck,Lowery,False
2701,200768,Kyle Lowry,Kyle,Lowry,True
2702,1628070,Jordan Loyd,Jordan,Loyd,False
2703,77417,Al Lucas,Al,Lucas,False
2704,77418,Jerry Lucas,Jerry,Lucas,False
2705,77419,John Lucas,John,Lucas,False
2706,203564,Kalin Lucas,Kalin,Lucas,False
2707,77420,Maurice Lucas,Maurice,Lucas,False
2708,101249,John Lucas III,John,Lucas III,False
2709,77421,Ted Luckenbill,Ted,Luckenbill,False
2710,1731,Tyronn Lue,Tyronn,Lue,False
2711,77422,Jim Luisi,Jim,Luisi,False
2712,77423,Al Lujack,Al,Lujack,False
2713,77424,Phil Lumpkin,Phil,Lumpkin,False
2714,77425,Ray Lumpp,Ray,Lumpp,False
2715,1630994,Gabriel Lundberg,Gabriel,Lundberg,False
2716,1641754,Seth Lundy,Seth,Lundy,True
2717,1627789,Timothe Luwawu-Cabarrot,Timothe,Luwawu-Cabarrot,False
2718,1628399,Tyler Lydon,Tyler,Lydon,False
2719,1626168,Trey Lyles,Trey,Lyles,True
2720,248,George Lynch,George,Lynch,False
2721,77426,Kevin Lynch,Kevin,Lynch,False
2722,77427,Mike Lynn,Mike,Lynn,False
2723,1627815,Sheldon Mac,Sheldon,Mac,False
2724,1928,Todd MacCulloch,Todd,MacCulloch,False
2725,77430,Ronnie MacGilvray,Ronnie,MacGilvray,False
2726,931,Don MacLean,Don,MacLean,False
2727,77428,Mike Macaluso,Mike,Macaluso,False
2728,77429,Ed Macauley,Ed,Macauley,False
2729,203159,Scott Machado,Scott,Machado,False
2730,101178,Arvydas Macijauskas,Arvydas,Macijauskas,False
2731,77432,Ollie Mack,Ollie,Mack,False
2732,694,Sam Mack,Sam,Mack,False
2733,202714,Shelvin Mack,Shelvin,Mack,False
2734,1635,Malcolm Mackey,Malcolm,Mackey,False
2735,77435,Rudy Macklin,Rudy,Macklin,False
2736,202731,Vernon Macklin,Vernon,Macklin,False
2737,77436,Johnny Macknowski,Johnny,Macknowski,False
2738,1629133,Daryl Macon,Daryl,Macon,False
2739,1855,Mark Macon,Mark,Macon,False
2740,1629122,J.P. Macura,J.P.,Macura,False
2741,77438,Kyle Macy,Kyle,Macy,False
2742,77439,Jack Maddox,Jack,Maddox,False
2743,2432,Tito Maddox,Tito,Maddox,False
2744,1666,Gerald Madkins,Gerald,Madkins,False
2745,2058,Mark Madsen,Mark,Madsen,False
2746,77441,Norm Mager,Norm,Mager,False
2747,203705,Josh Magette,Josh,Magette,False
2748,1894,Corey Maggette,Corey,Maggette,False
2749,77442,Dave Magley,Dave,Magley,False
2750,2048,Jamaal Magloire,Jamaal,Magloire,False
2751,1630266,Will Magnay,Will,Magnay,False
2752,101133,Ian Mahinmi,Ian,Mahinmi,False
2753,77443,John Mahnken,John,Mahnken,False
2754,77444,Francis Mahoney,Francis,Mahoney,False
2755,328,Rick Mahorn,Rick,Mahorn,False
2756,105,Dan Majerle,Dan,Majerle,False
2757,200970,Renaldo Major,Renaldo,Major,False
2758,1627748,Thon Maker,Thon,Maker,False
2759,77447,Lionel Malamed,Lionel,Malamed,False
2760,1630177,Theo Maledon,Theo,Maledon,True
2761,117,Jeff Malone,Jeff,Malone,False
2762,252,Karl Malone,Karl,Malone,False
2763,77449,Moses Malone,Moses,Malone,False
2764,1074,Matt Maloney,Matt,Maloney,False
2765,77450,Steve Malovic,Steve,Malovic,False
2766,1630572,Sandro Mamukelashvili,Sandro,Mamukelashvili,True
2767,77451,Ted Manakas,Ted,Manakas,False
2768,77452,John Mandic,John,Mandic,False
2769,1630211,Karim Mane,Karim,Mane,False
2770,77453,Frank Mangiapane,Frank,Mangiapane,False
2771,986,Marcus Mann,Marcus,Mann,False
2772,1629611,Terance Mann,Terance,Mann,True
2773,1630544,Tre Mann,Tre,Mann,True
2774,330,Danny Manning,Danny,Manning,False
2775,77454,Ed Manning,Ed,Manning,False
2776,316,Richard Manning,Richard,Manning,False
2777,1630185,Nico Mannion,Nico,Mannion,False
2778,77456,Pace Mannion,Pace,Mannion,False
2779,77457,Nick Mantis,Nick,Mantis,False
2780,77459,Pete Maravich,Pete,Maravich,False
2781,77458,Peter Maravich,Peter,Maravich,False
2782,203906,Devyn Marble,Devyn,Marble,False
2783,77460,Roy Marble,Roy,Marble,False
2784,950,Stephon Marbury,Stephon,Marbury,False
2785,36,Sarunas Marciulionis,Sarunas,Marciulionis,False
2786,77462,Saul Mariaschin,Saul,Mariaschin,False
2787,77463,Jack Marin,Jack,Marin,False
2788,1890,Shawn Marion,Shawn,Marion,False
2789,1626246,Boban Marjanovic,Boban,Marjanovic,True
2790,1628374,Lauri Markkanen,Lauri,Markkanen,True
2791,200806,Damir Markota,Damir,Markota,False
2792,1752,Sean Marks,Sean,Marks,False
2793,77464,Harvey Marlatt,Harvey,Marlatt,False
2794,77465,Eric Marsh,Eric,Marsh,False
2795,77466,Jim Marsh,Jim,Marsh,False
2796,681,Donny Marshall,Donny,Marshall,False
2797,923,Donyell Marshall,Donyell,Marshall,False
2798,203088,Kendall Marshall,Kendall,Marshall,False
2799,1630230,Naji Marshall,Naji,Marshall,True
2800,101185,Rawle Marshall,Rawle,Marshall,False
2801,77467,Tom Marshall,Tom,Marshall,False
2802,77468,Vester Marshall,Vester,Marshall,False
2803,77481,Bill Martin,Bill,Martin,False
2804,77478,Bob Martin,Bob,Martin,False
2805,77469,Brian Martin,Brian,Martin,False
2806,1628997,Caleb Martin,Caleb,Martin,True
2807,201858,Cartier Martin,Cartier,Martin,False
2808,1628998,Cody Martin,Cody,Martin,True
2809,733,Cuonzo Martin,Cuonzo,Martin,False
2810,239,Darrick Martin,Darrick,Martin,False
2811,77473,Don Martin,Don,Martin,False
2812,77471,Donald Martin,Donald,Martin,False
2813,77472,Fernando Martin,Fernando,Martin,False
2814,1626185,Jarell Martin,Jarell,Martin,False
2815,1641798,Jaylen Martin,Jaylen,Martin,False
2816,77474,Jeff Martin,Jeff,Martin,False
2817,1629725,Jeremiah Martin,Jeremiah,Martin,False
2818,1630231,KJ Martin,KJ,Martin,True
2819,1629103,Kelan Martin,Kelan,Martin,False
2820,2030,Kenyon Martin,Kenyon,Martin,False
2821,2755,Kevin Martin,Kevin,Martin,False
2822,77475,Larue Martin,Larue,Martin,False
2823,77476,Mo Martin,Mo,Martin,False
2824,77477,Phil Martin,Phil,Martin,False
2825,77479,Ronald Martin,Ronald,Martin,False
2826,77480,Slater Martin,Slater,Martin,False
2827,1631213,Tyrese Martin,Tyrese,Martin,False
2828,469,Jamal Mashburn,Jamal,Mashburn,False
2829,77482,Al Masino,Al,Masino,False
2830,193,Anthony Mason,Anthony,Mason,False
2831,2046,Desmond Mason,Desmond,Mason,False
2832,1628412,Frank Mason III,Frank,Mason III,False
2833,2427,Roger Mason Jr.,Roger,Mason Jr.,False
2834,763,Tony Massenburg,Tony,Massenburg,False
2835,77483,Eddie Mast,Eddie,Mast,False
2836,1628999,Yante Maten,Yante,Maten,False
2837,1629726,Garrison Mathews,Garrison,Mathews,True
2838,1628493,Mangok Mathiang,Mangok,Mathiang,False
2839,1629751,Dakota Mathias,Dakota,Mathias,False
2840,1631097,Bennedict Mathurin,Bennedict,Mathurin,True
2841,1631255,Karlo Matkovic,Karlo,Matkovic,False
2842,77484,Wes Matthews,Wes,Matthews,False
2843,202083,Wesley Matthews,Wesley,Matthews,True
2844,77485,Ariel Maughan,Ariel,Maughan,False
2845,77486,Marlon Maxey,Marlon,Maxey,False
2846,1630178,Tyrese Maxey,Tyrese,Maxey,True
2847,101131,Jason Maxiell,Jason,Maxiell,False
2848,77487,Cedric Maxwell,Cedric,Maxwell,False
2849,137,Vernon Maxwell,Vernon,Maxwell,False
2850,77489,Don May,Don,May,False
2851,77490,Scott May,Scott,May,False
2852,101118,Sean May,Sean,May,False
2853,195,Lee Mayberry,Lee,Mayberry,False
2854,77492,Clyde Mayes,Clyde,Mayes,False
2855,77493,Tharon Mayes,Tharon,Mayes,False
2856,77495,Bill Mayfield,Bill,Mayfield,False
2857,77494,Ken Mayfield,Ken,Mayfield,False
2858,201953,Eric Maynor,Eric,Maynor,False
2859,201564,O.J. Mayo,O.J.,Mayo,False
2860,1630219,Skylar Mays,Skylar,Mays,True
2861,77496,Travis Mays,Travis,Mays,False
2862,77497,Matt Mazza,Matt,Mazza,False
2863,201601,Luc Mbah a Moute,Luc,Mbah a Moute,False
2864,2788,DJ Mbenga,DJ,Mbenga,False
2865,77498,Bob McAdoo,Bob,McAdoo,False
2866,203949,James Michael McAdoo,James Michael,McAdoo,False
2867,77499,Ken McBride,Ken,McBride,False
2868,1630540,Miles McBride,Miles,McBride,True
2869,1642272,Jared McCain,Jared,McCain,False
2870,1628769,Tahjere McCall,Tahjere,McCall,False
2871,203492,Ray McCallum,Ray,McCallum,False
2872,737,Bob McCann,Bob,McCann,False
2873,77500,Brendan McCann,Brendan,McCann,False
2874,77502,Mel McCants,Mel,McCants,False
2875,101119,Rashad McCants,Rashad,McCants,False
2876,77503,Mike McCarron,Mike,McCarron,False
2877,77504,Andre McCarter,Andre,McCarter,False
2878,77505,Willie McCarter,Willie,McCarter,False
2879,77506,Johnny McCarthy,Johnny,McCarthy,False
2880,77507,Howie McCarty,Howie,McCarty,False
2881,1820,Kelly McCarty,Kelly,McCarty,False
2882,962,Walter McCarty,Walter,McCarty,False
2883,1043,Amal McCaskill,Amal,McCaskill,False
2884,1627775,Patrick McCaw,Patrick,McCaw,False
2885,77509,Dwayne McClain,Dwayne,McClain,False
2886,77510,Ted 'Hound Dog' McClain,Ted 'Hound Dog',McClain,False
2887,2082,Dan McClintock,Dan,McClintock,False
2888,77512,Jack McCloskey,Jack,McCloskey,False
2889,45,George McCloud,George,McCloud,False
2890,1630644,Mac McClung,Mac,McClung,False
2891,203468,CJ McCollum,CJ,McCollum,True
2892,77513,John McConathy,John,McConathy,False
2893,77514,Paul McConnell,Paul,McConnell,False
2894,204456,T.J. McConnell,T.J.,McConnell,True
2895,77515,Keith McCord,Keith,McCord,False
2896,77516,Tim McCormick,Tim,McCormick,False
2897,1741,Jelani McCoy,Jelani,McCoy,False
2898,77517,Paul McCracken,Paul,McCracken,False
2899,200840,Chris McCray,Chris,McCray,False
2900,1622,Rodney McCray,Rodney,McCray,False
2901,77518,Scooter McCray,Scooter,McCray,False
2902,1628571,Erik McCree,Erik,McCree,False
2903,1641755,Kevin McCullar Jr.,Kevin,McCullar Jr.,False
2904,1626191,Chris McCullough,Chris,McCullough,False
2905,77520,John McCullough,John,McCullough,False
2906,723,Clint McDaniel,Clint,McDaniel,False
2907,1365,Xavier McDaniel,Xavier,McDaniel,False
2908,1630183,Jaden McDaniels,Jaden,McDaniels,True
2909,1629667,Jalen McDaniels,Jalen,McDaniels,True
2910,77523,Jim McDaniels,Jim,McDaniels,False
2911,203909,KJ McDaniels,KJ,McDaniels,False
2912,203926,Doug McDermott,Doug,McDermott,True
2913,1630253,Sean McDermott,Sean,McDermott,False
2914,77524,Ben McDonald,Ben,McDonald,False
2915,77525,Glenn McDonald,Glenn,McDonald,False
2916,1075,Michael McDonald,Michael,McDonald,False
2917,77527,Hank McDowell,Hank,McDowell,False
2918,686,Antonio McDyess,Antonio,McDyess,False
2919,77528,Jim McElroy,Jim,McElroy,False
2920,200829,Ivan McFarlin,Ivan,McFarlin,False
2921,77529,Mel McGaha,Mel,McGaha,False
2922,203956,Mitch McGary,Mitch,McGary,False
2923,201580,JaVale McGee,JaVale,McGee,True
2924,77530,Mike McGee,Mike,McGee,False
2925,77531,Bill McGill,Bill,McGill,False
2926,77532,George McGinnis,George,McGinnis,False
2927,77533,Jon McGlocklin,Jon,McGlocklin,False
2928,1642440,Gabe McGlothan,Gabe,McGlothan,False
2929,1631121,Bryce McGowens,Bryce,McGowens,True
2930,1503,Tracy McGrady,Tracy,McGrady,False
2931,77534,Gil McGregor,Gil,McGregor,False
2932,1630787,Cameron McGriff,Cameron,McGriff,False
2933,203585,Rodney McGruder,Rodney,McGruder,False
2934,77536,Al McGuire,Al,McGuire,False
2935,77535,Allie McGuire,Allie,McGuire,False
2936,77537,Dick McGuire,Dick,McGuire,False
2937,201187,Dominic McGuire,Dominic,McGuire,False
2938,1450,Kevin McHale,Kevin,McHale,False
2939,29,Jim McIlvaine,Jim,McIlvaine,False
2940,976,Jeff McInnis,Jeff,McInnis,False
2941,77540,Kenny McIntosh,Kenny,McIntosh,False
2942,77541,Kevin McKenna,Kevin,McKenna,False
2943,77542,Forrest McKenzie,Forrest,McKenzie,False
2944,77543,Stan McKenzie,Stan,McKenzie,False
2945,365,Derrick McKey,Derrick,McKey,False
2946,243,Aaron McKie,Aaron,McKie,False
2947,77547,Billy McKinney,Billy,McKinney,False
2948,77545,Carlton McKinney,Carlton,McKinney,False
2949,77546,Horace McKinney,Horace,McKinney,False
2950,203590,Trey McKinney-Jones,Trey,McKinney-Jones,False
2951,1628035,Alfonzo McKinnie,Alfonzo,McKinnie,False
2952,1630605,JaQuori McLaughlin,JaQuori,McLaughlin,False
2953,1629162,Jordan McLaughlin,Jordan,McLaughlin,True
2954,203463,Ben McLemore,Ben,McLemore,False
2955,77548,Mccoy McLemore,Mccoy,McLemore,False
2956,77549,George McLeod,George,McLeod,False
2957,2693,Keith McLeod,Keith,McLeod,False
2958,1728,Roshown McLeod,Roshown,McLeod,False
2959,77551,Jack McMahon,Jack,McMahon,False
2960,203,Nate McMillan,Nate,McMillan,False
2961,77553,Tom McMillen,Tom,McMillen,False
2962,77554,Jim McMillian,Jim,McMillian,False
2963,77555,Shellie McMillon,Shellie,McMillon,False
2964,77556,Mal McMullan,Mal,McMullan,False
2965,77557,Chet McNabb,Chet,McNabb,False
2966,77558,Mark McNamara,Mark,McNamara,False
2967,77559,Joe McNamee,Joe,McNamee,False
2968,202077,Jerel McNeal,Jerel,McNeal,False
2969,77560,Chris McNealy,Chris,McNealy,False
2970,77562,Bob McNeill,Bob,McNeill,False
2971,77561,Larry McNeill,Larry,McNeill,False
2972,77563,Carl McNulty,Carl,McNulty,False
2973,2101,Paul McPherson,Paul,McPherson,False
2974,77565,Cozell McQueen,Cozell,McQueen,False
2975,203895,Jordan McRae,Jordan,McRae,False
2976,77566,Thales McReynolds,Thales,McReynolds,False
2977,201177,Josh McRoberts,Josh,McRoberts,False
2978,1629098,Jack McVeigh,Jack,McVeigh,False
2979,77567,Eric McWilliams,Eric,McWilliams,False
2980,77568,George Mearns,George,Mearns,False
2981,2098,Slava Medvedenko,Slava,Medvedenko,False
2982,1577,Darnell Mee,Darnell,Mee,False
2983,201975,Jodie Meeks,Jodie,Meeks,False
2984,77570,Cliff Meely,Cliff,Meely,False
2985,77571,Scott Meents,Scott,Meents,False
2986,77572,Dick Mehen,Dick,Mehen,False
2987,77573,Don Meineke,Don,Meineke,False
2988,77574,Carl Meinhold,Carl,Meinhold,False
2989,1626257,Salah Mejri,Salah,Mejri,False
2990,203539,Gal Mekel,Gal,Mekel,False
2991,77576,Bill Melchionni,Bill,Melchionni,False
2992,77575,Gary Melchionni,Gary,Melchionni,False
2993,1629740,Nicolo Melli,Nicolo,Melli,False
2994,203097,Fab Melo,Fab,Melo,False
2995,1629001,De'Anthony Melton,De'Anthony,Melton,True
2996,77577,Ed Melvin,Ed,Melvin,False
2997,77578,Dean Meminger,Dean,Meminger,False
2998,77579,Chuck Mencel,Chuck,Mencel,False
2999,77580,John Mengelt,John,Mengelt,False
3000,77581,Ken Menke,Ken,Menke,False
3001,1641877,Nathan Mensah,Nathan,Mensah,True
3002,200822,Pops Mensah-Bonsu,Pops,Mensah-Bonsu,False
3003,1500,Ron Mercer,Ron,Mercer,False
3004,77582,Joe Meriweather,Joe,Meriweather,False
3005,77583,Porter Meriwether,Porter,Meriwether,False
3006,1630241,Sam Merrill,Sam,Merrill,True
3007,77584,Tom Meschery,Tom,Meschery,False
3008,1629002,Chimezie Metu,Chimezie,Metu,True
3009,684,Loren Meyer,Loren,Meyer,False
3010,77586,Dave Meyers,Dave,Meyers,False
3011,77587,Stan Miasek,Stan,Miasek,False
3012,77588,Larry Micheaux,Larry,Micheaux,False
3013,203995,Vasilije Micic,Vasilije,Micic,True
3014,1626175,Jordan Mickey,Jordan,Mickey,False
3015,203114,Khris Middleton,Khris,Middleton,True
3016,77589,Zigmund Mihalik,Zigmund,Mihalik,False
3017,2036,Chris Mihm,Chris,Mihm,False
3018,1628450,Eric Mika,Eric,Mika,False
3019,77590,Ed Mikan,Ed,Mikan,False
3020,600012,George Mikan,George,Mikan,False
3021,77591,Larry Mikan,Larry,Mikan,False
3022,77593,Vern Mikkelsen,Vern,Mikkelsen,False
3023,77594,Al Miksis,Al,Miksis,False
3024,101223,Aaron Miles,Aaron,Miles,False
3025,101139,CJ Miles,CJ,Miles,False
3026,2032,Darius Miles,Darius,Miles,False
3027,77596,Eddie Miles,Eddie,Miles,False
3028,1527,Marko Milic,Marko,Milic,False
3029,2545,Darko Milicic,Darko,Milicic,False
3030,77598,Nat Militzok,Nat,Militzok,False
3031,1889,Andre Miller,Andre,Miller,False
3032,292,Anthony Miller,Anthony,Miller,False
3033,77605,Bill Miller,Bill,Miller,False
3034,77603,Bob Miller,Bob,Miller,False
3035,1802,Brad Miller,Brad,Miller,False
3036,1641706,Brandon Miller,Brandon,Miller,True
3037,203121,Darius Miller,Darius,Miller,False
3038,77602,Dick Miller,Dick,Miller,False
3039,77599,Eddie Miller,Eddie,Miller,False
3040,1641801,Emanuel Miller,Emanuel,Miller,False
3041,77600,Harry Miller,Harry,Miller,False
3042,77601,Jay Miller,Jay,Miller,False
3043,1641757,Jordan Miller,Jordan,Miller,True
3044,1631159,Leonard Miller,Leonard,Miller,True
3045,1626259,Malcolm Miller,Malcolm,Miller,False
3046,2034,Mike Miller,Mike,Miller,False
3047,932,Oliver Miller,Oliver,Miller,False
3048,203113,Quincy Miller,Quincy,Miller,False
3049,397,Reggie Miller,Reggie,Miller,False
3050,77604,Walt Miller,Walt,Miller,False
3051,168,Chris Mills,Chris,Mills,False
3052,77606,John Mills,John,Mills,False
3053,201988,Patty Mills,Patty,Mills,True
3054,371,Terry Mills,Terry,Mills,False
3055,202407,Elijah Millsap,Elijah,Millsap,False
3056,200794,Paul Millsap,Paul,Millsap,False
3057,1629003,Shake Milton,Shake,Milton,True
3058,1631303,Justin Minaya,Justin,Minaya,True
3059,114,Harold Miner,Harold,Miner,False
3060,1642434,Riley Minix,Riley,Minix,False
3061,77609,Dirk Minniefield,Dirk,Minniefield,False
3062,77610,Dave Minor,Dave,Minor,False
3063,65,Greg Minor,Greg,Minor,False
3064,77612,Mark Minor,Mark,Minor,False
3065,1631169,Josh Minott,Josh,Minott,True
3066,202703,Nikola Mirotic,Nikola,Mirotic,False
3067,77613,Wat Misaka,Wat,Misaka,False
3068,1954,Jason Miskiri,Jason,Miskiri,False
3069,1642274,Yves Missi,Yves,Missi,False
3070,1642349,Ajay Mitchell,Ajay,Mitchell,False
3071,1630558,Davion Mitchell,Davion,Mitchell,True
3072,1628378,Donovan Mitchell,Donovan,Mitchell,True
3073,77615,Mike Mitchell,Mike,Mitchell,False
3074,77616,Murray Mitchell,Murray,Mitchell,False
3075,417,Sam Mitchell,Sam,Mitchell,False
3076,77614,Todd Mitchell,Todd,Mitchell,False
3077,203183,Tony Mitchell,Tony,Mitchell,False
3078,203502,Tony Mitchell,Tony,Mitchell,False
3079,1628513,Naz Mitrou-Long,Naz,Mitrou-Long,False
3080,77618,Steve Mix,Steve,Mix,False
3081,77619,Bill Mlkvy,Bill,Mlkvy,False
3082,1749,Cuttino Mobley,Cuttino,Mobley,False
3083,211,Eric Mobley,Eric,Mobley,False
3084,1630596,Evan Mobley,Evan,Mobley,True
3085,1630600,Isaiah Mobley,Isaiah,Mobley,True
3086,77621,Larry Moffett,Larry,Moffett,False
3087,1642367,Jonathan Mogbo,Jonathan,Mogbo,False
3088,77622,Leo Mogus,Leo,Mogus,False
3089,1737,Nazr Mohammed,Nazr,Mohammed,False
3090,2040,Jerome Moiso,Jerome,Moiso,False
3091,77623,Paul Mokeski,Paul,Mokeski,False
3092,1629690,Adam Mokoka,Adam,Mokoka,False
3093,77624,Jack Molinas,Jack,Molinas,False
3094,77625,Wayne Molis,Wayne,Molis,False
3095,77626,Sidney Moncrief,Sidney,Moncrief,False
3096,1631320,Chima Moneke,Chima,Moneke,False
3097,77627,Eric Money,Eric,Money,False
3098,2752,Sergei Monia,Sergei,Monia,False
3099,1628370,Malik Monk,Malik,Monk,True
3100,600006,Earl Monroe,Earl,Monroe,False
3101,202328,Greg Monroe,Greg,Monroe,False
3102,77628,Rodney Monroe,Rodney,Monroe,False
3103,1626242,Luis Montero,Luis,Montero,False
3104,77630,Howie Montgomery,Howie,Montgomery,False
3105,376,Eric Montross,Eric,Montross,False
3106,1630541,Moses Moody,Moses,Moody,True
3107,200081,Jamario Moon,Jamario,Moon,False
3108,1629875,Xavier Moon,Xavier,Moon,True
3109,77631,Jim Mooney,Jim,Mooney,False
3110,1629760,Matt Mooney,Matt,Mooney,False
3111,77632,Andre Moore,Andre,Moore,False
3112,1628500,Ben Moore,Ben,Moore,False
3113,202734,E'Twaun Moore,E'Twaun,Moore,False
3114,77634,Jackie Moore,Jackie,Moore,False
3115,77633,Johnny Moore,Johnny,Moore,False
3116,77635,Lowes Moore,Lowes,Moore,False
3117,1630,Mikki Moore,Mikki,Moore,False
3118,77636,Otto Moore,Otto,Moore,False
3119,77637,Ron Moore,Ron,Moore,False
3120,1631386,Taze Moore,Taze,Moore,True
3121,929,Tracy Moore,Tracy,Moore,False
3122,1631111,Wendell Moore Jr.,Wendell,Moore Jr.,True
3123,1629630,Ja Morant,Ja,Morant,True
3124,203961,Eric Moreland,Eric,Moreland,False
3125,77639,Jackie Moreland,Jackie,Moreland,False
3126,77640,Guy Morgan,Guy,Morgan,False
3127,1629752,Juwan Morgan,Juwan,Morgan,False
3128,77641,Rex Morgan,Rex,Morgan,False
3129,77642,Elmo Morgenthaler,Elmo,Morgenthaler,False
3130,77644,Darren Morningstar,Darren,Morningstar,False
3131,356,Chris Morris,Chris,Morris,False
3132,202721,Darius Morris,Darius,Morris,False
3133,77647,Isaiah Morris,Isaiah,Morris,False
3134,1628537,Jaylen Morris,Jaylen,Morris,False
3135,202693,Markieff Morris,Markieff,Morris,True
3136,77646,Max Morris,Max,Morris,False
3137,1628420,Monte Morris,Monte,Morris,True
3138,201043,Randolph Morris,Randolph,Morris,False
3139,2242,Terence Morris,Terence,Morris,False
3140,202694,Marcus Morris Sr.,Marcus,Morris Sr.,True
3141,200747,Adam Morrison,Adam,Morrison,False
3142,77648,Dwight Morrison,Dwight,Morrison,False
3143,77649,Mike Morrison,Mike,Morrison,False
3144,201627,Anthony Morrow,Anthony,Morrow,False
3145,132,Dwayne Morton,Dwayne,Morton,False
3146,1972,John Morton,John,Morton,False
3147,77652,Richard Morton,Richard,Morton,False
3148,77653,Glenn Mosley,Glenn,Mosley,False
3149,77654,Perry Moss,Perry,Moss,False
3150,734,Lawrence Moten,Lawrence,Moten,False
3151,202700,Donatas Motiejunas,Donatas,Motiejunas,False
3152,1628405,Johnathan Motley,Johnathan,Motley,False
3153,2069,Hanno Mottola,Hanno,Mottola,False
3154,203102,Arnett Moultrie,Arnett,Moultrie,False
3155,297,Alonzo Mourning,Alonzo,Mourning,False
3156,202389,Timofey Mozgov,Timofey,Mozgov,False
3157,77657,Chuck Mrazovich,Chuck,Mrazovich,False
3158,1626144,Emmanuel Mudiay,Emmanuel,Mudiay,False
3159,77658,Erwin Mueller,Erwin,Mueller,False
3160,203498,Shabazz Muhammad,Shabazz,Muhammad,False
3161,1628539,Mychal Mulder,Mychal,Mulder,False
3162,77659,Joe Mullaney,Joe,Mullaney,False
3163,77660,Bob Mullens,Bob,Mullens,False
3164,201957,Byron Mullens,Byron,Mullens,False
3165,904,Chris Mullin,Chris,Mullin,False
3166,77662,Jeff Mullins,Jeff,Mullins,False
3167,942,Todd Mundt,Todd,Mundt,False
3168,204098,Xavier Munford,Xavier,Munford,False
3169,77664,Chris Munk,Chris,Munk,False
3170,77665,George Munroe,George,Munroe,False
3171,785,Eric Murdock,Eric,Murdock,False
3172,49,Gheorghe Muresan,Gheorghe,Muresan,False
3173,1630278,Ade Murkey,Ade,Murkey,False
3174,77668,Allen Murphy,Allen,Murphy,False
3175,77669,Calvin Murphy,Calvin,Murphy,False
3176,77672,Dick Murphy,Dick,Murphy,False
3177,203513,Erik Murphy,Erik,Murphy,False
3178,77670,Jay Murphy,Jay,Murphy,False
3179,77671,John Murphy,John,Murphy,False
3180,203122,Kevin Murphy,Kevin,Murphy,False
3181,77673,Ronnie Murphy,Ronnie,Murphy,False
3182,77674,Tod Murphy,Tod,Murphy,False
3183,2211,Troy Murphy,Troy,Murphy,False
3184,1630530,Trey Murphy III,Trey,Murphy III,True
3185,1627749,Dejounte Murray,Dejounte,Murray,True
3186,2436,Flip Murray,Flip,Murray,False
3187,1627750,Jamal Murray,Jamal,Murray,True
3188,1631099,Keegan Murray,Keegan,Murray,True
3189,77675,Ken Murray,Ken,Murray,False
3190,1631200,Kris Murray,Kris,Murray,True
3191,441,Lamond Murray,Lamond,Murray,False
3192,145,Tracy Murray,Tracy,Murray,False
3193,77676,Dorie Murrey,Dorie,Murrey,False
3194,203315,Toure' Murry,Toure',Murry,False
3195,1629058,Dzanan Musa,Dzanan,Musa,False
3196,203488,Mike Muscala,Mike,Muscala,True
3197,77677,Angelo Musi,Angelo,Musi,False
3198,1054,Jerrod Mustaf,Jerrod,Mustaf,False
3199,87,Dikembe Mutombo,Dikembe,Mutombo,False
3200,982,Martin Muursepp,Martin,Muursepp,False
3201,939,Pete Myers,Pete,Myers,False
3202,1629004,Svi Mykhailiuk,Svi,Mykhailiuk,True
3203,1823,Makhtar N'diaye,Makhtar,N'diaye,False
3204,1626122,Makhtar N'diaye,Makhtar,N'diaye,False
3205,2055,Mamadou N'diaye,Mamadou,N'diaye,False
3206,77681,Bob Naber,Bob,Naber,False
3207,77682,Boris Nachamkin,Boris,Nachamkin,False
3208,2411,Bostjan Nachbar,Bostjan,Nachbar,False
3209,1627846,Abdel Nader,Abdel,Nader,False
3210,77683,Jerry Nagel,Jerry,Nagel,False
3211,77684,Fred Nagy,Fred,Nagy,False
