home_TEAM_NAME,GAME_ID,GAME_DATE,home_MIN,home_FGM,home_FGA,home_FG_PCT,home_FG3M,home_FG3A,home_FG3_PCT,home_FTM,home_FTA,home_FT_PCT,home_OREB,home_DREB,home_REB,home_AST,home_STL,home_BLK,home_TOV,home_PF,home_PTS,home_PLUS_MINUS,away_TEAM_NAME,away_MIN,away_FGM,away_FGA,away_FG_PCT,away_FG3M,away_FG3A,away_FG3_PCT,away_FTM,away_FTA,away_FT_PCT,away_OREB,away_DREB,away_REB,away_AST,away_STL,away_BLK,away_TOV,away_PF,away_PTS,away_PLUS_MINUS,Season
San Antonio Spurs,22200288,2022-11-26,240,53,105,0.505,18,37,0.486,14,20,0.7,17,30,47,33,8,5,10,32,138,-5,Los Angeles Lakers,240,47,81,0.58,17,33,0.515,32,37,0.865,3,36,39,25,4,7,17,20,143,5,2022 - 2023
Toronto Raptors,22200286,2022-11-26,240,38,88,0.432,8,26,0.308,21,26,0.808,17,31,48,20,10,2,13,21,105,5,Dallas Mavericks,240,35,73,0.479,11,39,0.282,19,24,0.792,4,30,34,28,7,5,16,26,100,-5,2022 - 2023
Houston Rockets,22200287,2022-11-26,240,45,86,0.523,18,36,0.5,10,14,0.714,11,42,53,25,9,3,25,19,118,13,Oklahoma City Thunder,240,38,97,0.392,10,44,0.227,19,23,0.826,16,25,41,19,12,3,15,15,105,-13,2022 - 2023
Phoenix Suns,22200289,2022-11-26,240,42,92,0.457,6,22,0.273,23,30,0.767,18,30,48,23,8,6,6,20,113,1,Utah Jazz,240,40,79,0.506,13,32,0.406,19,25,0.76,8,32,40,20,5,2,12,19,112,-1,2022 - 2023
LA Clippers,22200292,2022-11-27,240,42,94,0.447,6,32,0.188,24,32,0.75,18,44,62,33,7,4,18,18,114,14,Indiana Pacers,240,36,94,0.383,9,42,0.214,19,23,0.826,9,30,39,23,14,4,13,28,100,-14,2022 - 2023
Boston Celtics,22200294,2022-11-27,240,44,80,0.55,16,34,0.471,26,26,1.0,10,28,38,25,2,5,14,23,130,9,Washington Wizards,240,44,82,0.537,7,28,0.25,26,33,0.788,6,23,29,23,8,1,4,21,121,-9,2022 - 2023
Detroit Pistons,22200295,2022-11-27,240,36,79,0.456,8,28,0.286,14,26,0.538,7,29,36,14,9,6,16,26,94,-8,Cleveland Cavaliers,240,33,77,0.429,8,28,0.286,28,33,0.848,10,31,41,14,3,4,14,20,102,8,2022 - 2023
Brooklyn Nets,22200290,2022-11-27,240,41,78,0.526,15,35,0.429,14,18,0.778,4,34,38,27,6,2,8,24,111,14,Portland Trail Blazers,240,35,79,0.443,12,33,0.364,15,22,0.682,11,31,42,27,4,2,13,16,97,-14,2022 - 2023
Atlanta Hawks,22200293,2022-11-27,240,35,88,0.398,10,36,0.278,18,19,0.947,8,34,42,24,6,3,12,12,98,-8,Miami Heat,240,40,82,0.488,9,33,0.273,17,19,0.895,6,40,46,28,8,5,14,16,106,8,2022 - 2023
Milwaukee Bucks,22200298,2022-11-27,240,48,86,0.558,17,37,0.459,11,15,0.733,8,32,40,28,8,5,14,24,124,9,Dallas Mavericks,240,41,80,0.513,17,41,0.415,16,25,0.64,6,26,32,23,6,2,13,17,115,-9,2022 - 2023
New York Knicks,22200296,2022-11-27,240,44,87,0.506,10,30,0.333,25,30,0.833,12,30,42,30,3,7,8,27,123,-4,Memphis Grizzlies,240,46,95,0.484,12,32,0.375,23,31,0.742,16,34,50,32,4,2,11,23,127,4,2022 - 2023
Orlando Magic,22200297,2022-11-27,240,36,79,0.456,12,40,0.3,19,25,0.76,7,19,26,21,9,4,16,20,103,-30,Philadelphia 76ers,240,50,77,0.649,11,27,0.407,22,27,0.815,6,37,43,32,10,8,16,19,133,30,2022 - 2023
Minnesota Timberwolves,22200291,2022-11-27,240,39,88,0.443,14,35,0.4,22,29,0.759,6,25,31,22,7,2,14,19,114,-23,Golden State Warriors,240,50,87,0.575,20,47,0.426,17,20,0.85,8,39,47,36,7,6,16,26,137,23,2022 - 2023
Sacramento Kings,22200307,2022-11-28,240,46,88,0.523,9,25,0.36,16,18,0.889,8,29,37,32,9,7,16,15,117,-5,Phoenix Suns,240,50,94,0.532,10,32,0.313,12,14,0.857,11,34,45,26,9,7,17,20,122,5,2022 - 2023
New Orleans Pelicans,22200304,2022-11-28,240,39,87,0.448,9,32,0.281,18,20,0.9,14,35,49,21,12,8,22,18,105,4,Oklahoma City Thunder,240,34,92,0.37,12,38,0.316,21,23,0.913,18,29,47,16,11,4,19,22,101,-4,2022 - 2023
Denver Nuggets,22200305,2022-11-28,240,50,88,0.568,12,30,0.4,17,20,0.85,13,30,43,31,8,4,14,22,129,16,Houston Rockets,240,39,85,0.459,16,44,0.364,19,25,0.76,12,25,37,25,4,2,17,20,113,-16,2022 - 2023
Toronto Raptors,22200303,2022-11-28,240,37,84,0.44,12,28,0.429,14,17,0.824,7,38,45,23,4,5,12,17,100,12,Cleveland Cavaliers,240,34,90,0.378,7,38,0.184,13,16,0.813,13,34,47,21,7,3,10,18,88,-12,2022 - 2023
Brooklyn Nets,22200302,2022-11-28,240,44,81,0.543,9,28,0.321,12,14,0.857,8,34,42,20,7,8,18,19,109,7,Orlando Magic,240,38,80,0.475,13,31,0.419,13,22,0.591,9,26,35,18,9,5,18,18,102,-7,2022 - 2023
Boston Celtics,22200301,2022-11-28,240,55,93,0.591,24,52,0.462,6,7,0.857,9,30,39,40,10,5,16,18,140,35,Charlotte Hornets,240,42,86,0.488,11,29,0.379,10,15,0.667,13,24,37,28,7,2,20,14,105,-35,2022 - 2023
Philadelphia 76ers,22200299,2022-11-28,240,39,86,0.453,10,28,0.357,16,18,0.889,10,27,37,23,10,3,12,19,104,3,Atlanta Hawks,240,37,74,0.5,12,27,0.444,15,22,0.682,8,34,42,26,7,6,20,21,101,-3,2022 - 2023
Los Angeles Lakers,22200308,2022-11-28,240,40,93,0.43,11,31,0.355,24,31,0.774,18,39,57,23,3,7,14,16,115,-1,Indiana Pacers,240,43,105,0.41,17,49,0.347,13,16,0.813,12,37,49,29,6,10,10,24,116,1,2022 - 2023
Washington Wizards,22200300,2022-11-28,240,52,91,0.571,15,31,0.484,23,27,0.852,7,27,34,31,12,5,7,25,142,15,Minnesota Timberwolves,240,42,84,0.5,7,27,0.259,36,42,0.857,15,30,45,20,4,3,18,23,127,-15,2022 - 2023
Utah Jazz,22200306,2022-11-28,240,41,85,0.482,19,49,0.388,6,15,0.4,9,36,45,30,5,4,14,17,107,-7,Chicago Bulls,240,43,93,0.462,6,22,0.273,22,25,0.88,13,37,50,21,6,3,8,17,114,7,2022 - 2023
Detroit Pistons,22200309,2022-11-29,240,42,83,0.506,13,39,0.333,13,20,0.65,7,23,30,28,7,4,16,17,110,-30,New York Knicks,240,54,96,0.563,16,35,0.457,16,21,0.762,17,34,51,31,9,1,14,19,140,30,2022 - 2023
Portland Trail Blazers,22200311,2022-11-29,240,42,90,0.467,17,35,0.486,11,15,0.733,9,34,43,24,6,7,11,23,112,-6,LA Clippers,240,41,89,0.461,13,31,0.419,23,28,0.821,14,34,48,26,6,7,13,18,118,6,2022 - 2023
Dallas Mavericks,22200310,2022-11-29,240,42,91,0.462,15,44,0.341,17,27,0.63,8,31,39,21,7,4,14,21,116,3,Golden State Warriors,240,42,88,0.477,11,43,0.256,18,23,0.783,10,40,50,27,6,3,18,23,113,-3,2022 - 2023
New Orleans Pelicans,22200318,2022-11-30,240,45,86,0.523,14,33,0.424,22,26,0.846,12,40,52,28,10,4,20,16,126,18,Toronto Raptors,240,42,88,0.477,11,38,0.289,13,19,0.684,3,27,30,29,12,7,16,21,108,-18,2022 - 2023
Utah Jazz,22200322,2022-11-30,240,45,81,0.556,14,32,0.438,21,28,0.75,13,33,46,24,4,7,18,24,125,13,LA Clippers,240,37,93,0.398,10,30,0.333,28,36,0.778,17,22,39,16,9,5,11,23,112,-13,2022 - 2023
Sacramento Kings,22200323,2022-11-30,240,48,95,0.505,16,43,0.372,25,29,0.862,11,47,58,28,8,5,18,25,137,23,Indiana Pacers,240,40,100,0.4,12,37,0.324,22,30,0.733,12,35,47,28,8,5,15,21,114,-23,2022 - 2023
Los Angeles Lakers,22200324,2022-11-30,240,48,97,0.495,14,37,0.378,18,26,0.692,13,35,48,28,5,6,8,18,128,19,Portland Trail Blazers,240,42,90,0.467,8,24,0.333,17,21,0.81,12,33,45,21,4,5,12,25,109,-19,2022 - 2023
Orlando Magic,22200313,2022-11-30,240,39,79,0.494,8,27,0.296,22,25,0.88,6,27,33,26,5,3,18,21,108,-17,Atlanta Hawks,240,51,94,0.543,8,32,0.25,15,19,0.789,14,35,49,25,8,3,12,17,125,17,2022 - 2023
Boston Celtics,22200314,2022-11-30,240,46,83,0.554,22,45,0.489,20,23,0.87,11,30,41,32,7,0,18,18,134,13,Miami Heat,240,47,90,0.522,18,40,0.45,9,9,1.0,9,23,32,25,8,3,15,21,121,-13,2022 - 2023
Minnesota Timberwolves,22200317,2022-11-30,240,41,89,0.461,12,39,0.308,15,19,0.789,5,24,29,26,13,11,13,25,109,8,Memphis Grizzlies,240,37,87,0.425,9,26,0.346,18,30,0.6,20,39,59,17,7,4,27,20,101,-8,2022 - 2023
New York Knicks,22200316,2022-11-30,240,42,100,0.42,6,30,0.2,13,20,0.65,19,36,55,18,2,3,8,20,103,-6,Milwaukee Bucks,240,39,90,0.433,10,35,0.286,21,26,0.808,14,38,52,23,3,6,6,15,109,6,2022 - 2023
Oklahoma City Thunder,22200319,2022-11-30,240,48,94,0.511,9,27,0.333,14,21,0.667,15,37,52,17,4,4,12,20,119,8,San Antonio Spurs,240,41,92,0.446,10,37,0.27,19,25,0.76,13,31,44,27,5,2,11,20,111,-8,2022 - 2023
Cleveland Cavaliers,22200312,2022-11-30,240,45,74,0.608,15,29,0.517,8,10,0.8,6,34,40,28,10,3,19,13,113,28,Philadelphia 76ers,240,32,77,0.416,6,26,0.231,15,18,0.833,7,23,30,19,7,1,16,11,85,-28,2022 - 2023
Phoenix Suns,22200321,2022-11-30,240,49,93,0.527,15,33,0.455,19,21,0.905,10,36,46,22,3,5,14,28,132,19,Chicago Bulls,240,41,82,0.5,4,25,0.16,27,33,0.818,5,30,35,21,5,6,12,19,113,-19,2022 - 2023
Denver Nuggets,22200320,2022-11-30,240,44,83,0.53,17,32,0.531,15,20,0.75,8,34,42,30,6,8,12,21,120,20,Houston Rockets,240,37,88,0.42,12,41,0.293,14,18,0.778,10,29,39,18,5,6,14,20,100,-20,2022 - 2023
Brooklyn Nets,22200315,2022-11-30,240,39,84,0.464,11,26,0.423,24,26,0.923,4,31,35,22,8,7,9,25,113,6,Washington Wizards,240,39,89,0.438,6,24,0.25,23,34,0.676,14,37,51,19,6,5,14,21,107,-6,2022 - 2023
Detroit Pistons,22200325,2022-12-01,265,51,94,0.543,15,35,0.429,14,24,0.583,13,39,52,29,9,0,13,26,131,6,Dallas Mavericks,265,46,86,0.535,19,46,0.413,14,29,0.483,4,26,30,25,8,7,13,24,125,-6,2022 - 2023
Utah Jazz,22200335,2022-12-02,240,46,83,0.554,15,34,0.441,32,37,0.865,8,39,47,29,7,2,26,28,139,20,Indiana Pacers,240,40,92,0.435,12,34,0.353,27,33,0.818,9,26,35,25,12,5,19,35,119,-20,2022 - 2023
Atlanta Hawks,22200327,2022-12-02,240,49,88,0.557,10,28,0.357,9,14,0.643,12,31,43,24,7,3,12,14,117,8,Denver Nuggets,240,45,85,0.529,12,32,0.375,7,13,0.538,9,24,33,31,8,0,16,12,109,-8,2022 - 2023
Brooklyn Nets,22200329,2022-12-02,240,44,82,0.537,11,32,0.344,15,22,0.682,7,34,41,27,7,5,18,27,114,9,Toronto Raptors,240,38,87,0.437,7,24,0.292,22,30,0.733,11,32,43,16,7,2,14,19,105,-9,2022 - 2023
Milwaukee Bucks,22200331,2022-12-02,240,50,94,0.532,17,43,0.395,12,15,0.8,10,32,42,29,2,5,10,18,129,-4,Los Angeles Lakers,240,52,96,0.542,11,26,0.423,18,24,0.75,12,32,44,32,6,4,4,16,133,4,2022 - 2023
Boston Celtics,22200328,2022-12-02,265,40,87,0.46,15,45,0.333,21,28,0.75,7,41,48,26,6,2,20,18,116,-4,Miami Heat,265,48,101,0.475,11,35,0.314,13,18,0.722,12,38,50,19,11,3,17,24,120,4,2022 - 2023
Memphis Grizzlies,22200332,2022-12-02,240,42,97,0.433,11,30,0.367,22,28,0.786,19,38,57,22,8,11,12,18,117,8,Philadelphia 76ers,240,40,91,0.44,14,33,0.424,15,17,0.882,10,32,42,23,7,5,13,21,109,-8,2022 - 2023
Phoenix Suns,22200334,2022-12-02,240,45,85,0.529,17,37,0.459,14,19,0.737,9,28,37,30,9,5,18,28,121,-1,Houston Rockets,240,40,81,0.494,8,24,0.333,34,43,0.791,13,28,41,19,12,2,17,22,122,1,2022 - 2023
Cleveland Cavaliers,22200330,2022-12-02,240,41,84,0.488,16,42,0.381,9,9,1.0,5,28,33,22,7,5,13,14,107,11,Orlando Magic,240,40,81,0.494,8,23,0.348,8,12,0.667,11,29,40,19,6,4,18,13,96,-11,2022 - 2023
Charlotte Hornets,22200326,2022-12-02,240,40,95,0.421,12,29,0.414,25,31,0.806,19,26,45,25,6,3,4,24,117,1,Washington Wizards,240,39,86,0.453,12,33,0.364,26,35,0.743,18,38,56,23,3,9,14,23,116,-1,2022 - 2023
San Antonio Spurs,22200333,2022-12-02,240,38,98,0.388,11,39,0.282,12,16,0.75,10,39,49,26,4,4,12,23,99,-18,New Orleans Pelicans,240,40,92,0.435,12,42,0.286,25,26,0.962,10,43,53,25,9,5,9,18,117,18,2022 - 2023
Golden State Warriors,22200336,2022-12-02,240,42,87,0.483,20,50,0.4,15,23,0.652,7,43,50,32,2,5,20,19,119,8,Chicago Bulls,240,43,93,0.462,9,27,0.333,16,24,0.667,6,38,44,28,7,1,12,28,111,-8,2022 - 2023
LA Clippers,22200338,2022-12-03,240,33,93,0.355,9,33,0.273,21,26,0.808,17,33,50,15,4,3,18,23,96,-27,Sacramento Kings,240,46,89,0.517,11,32,0.344,20,30,0.667,8,38,46,31,7,6,9,22,123,27,2022 - 2023
Toronto Raptors,22200340,2022-12-03,240,47,84,0.56,9,29,0.31,18,25,0.72,12,31,43,31,12,4,17,24,121,13,Orlando Magic,240,38,78,0.487,11,28,0.393,21,26,0.808,5,24,29,23,9,2,16,20,108,-13,2022 - 2023
Golden State Warriors,22200342,2022-12-03,240,45,85,0.529,25,52,0.481,5,10,0.5,6,29,35,34,8,5,14,24,120,19,Houston Rockets,240,40,91,0.44,3,28,0.107,18,20,0.9,14,31,45,17,6,4,15,14,101,-19,2022 - 2023
Charlotte Hornets,22200339,2022-12-03,240,34,87,0.391,5,24,0.208,23,26,0.885,9,35,44,15,9,4,14,19,96,-9,Milwaukee Bucks,240,39,83,0.47,12,32,0.375,15,19,0.789,8,39,47,24,5,8,22,17,105,9,2022 - 2023
Minnesota Timberwolves,22200341,2022-12-03,240,47,89,0.528,10,30,0.333,24,30,0.8,12,32,44,25,13,10,23,23,128,-7,Oklahoma City Thunder,240,48,93,0.516,11,26,0.423,28,35,0.8,13,29,42,26,11,5,21,18,135,7,2022 - 2023
Utah Jazz,22200343,2022-12-03,240,38,84,0.452,13,36,0.361,22,28,0.786,10,34,44,20,8,4,13,22,111,-5,Portland Trail Blazers,240,41,85,0.482,10,25,0.4,24,31,0.774,12,37,49,19,5,6,13,20,116,5,2022 - 2023
New York Knicks,22200337,2022-12-03,240,35,77,0.455,10,31,0.323,20,28,0.714,7,38,45,18,7,1,20,17,100,-21,Dallas Mavericks,240,43,100,0.43,24,61,0.393,11,14,0.786,14,36,50,27,7,5,11,20,121,21,2022 - 2023
Washington Wizards,22200349,2022-12-04,240,49,105,0.467,10,39,0.256,11,15,0.733,11,33,44,24,10,8,10,23,119,-11,Los Angeles Lakers,240,52,96,0.542,10,26,0.385,16,22,0.727,9,42,51,34,5,5,15,14,130,11,2022 - 2023
Portland Trail Blazers,22200351,2022-12-04,240,42,86,0.488,17,40,0.425,15,22,0.682,11,34,45,32,10,3,15,17,116,16,Indiana Pacers,240,40,91,0.44,10,33,0.303,10,12,0.833,12,32,44,22,10,5,15,22,100,-16,2022 - 2023
Sacramento Kings,22200350,2022-12-04,240,40,86,0.465,13,43,0.302,17,19,0.895,5,41,46,30,10,2,19,17,110,9,Chicago Bulls,240,38,86,0.442,9,25,0.36,16,19,0.842,7,32,39,17,9,5,16,16,101,-9,2022 - 2023
New York Knicks,22200348,2022-12-04,240,35,86,0.407,5,29,0.172,17,21,0.81,14,40,54,17,6,3,21,16,92,11,Cleveland Cavaliers,240,29,83,0.349,8,35,0.229,15,20,0.75,8,31,39,17,7,6,19,15,81,-11,2022 - 2023
New Orleans Pelicans,22200344,2022-12-04,240,41,81,0.506,11,26,0.423,28,36,0.778,6,30,36,29,10,5,11,22,121,15,Denver Nuggets,240,41,81,0.506,8,31,0.258,16,24,0.667,9,34,43,24,5,5,19,22,106,-15,2022 - 2023
San Antonio Spurs,22200345,2022-12-04,240,38,87,0.437,6,31,0.194,13,18,0.722,12,28,40,19,5,3,19,24,95,-38,Phoenix Suns,240,49,94,0.521,19,37,0.514,16,20,0.8,14,31,45,38,5,0,11,18,133,38,2022 - 2023
Brooklyn Nets,22200346,2022-12-04,240,34,84,0.405,9,26,0.346,15,22,0.682,11,34,45,17,6,7,15,18,92,-11,Boston Celtics,240,35,81,0.432,15,38,0.395,18,20,0.9,8,40,48,18,11,9,17,19,103,11,2022 - 2023
Detroit Pistons,22200347,2022-12-04,240,37,84,0.44,13,35,0.371,25,30,0.833,8,31,39,26,7,7,15,24,112,-10,Memphis Grizzlies,240,43,92,0.467,15,35,0.429,21,29,0.724,12,34,46,28,9,5,14,21,122,10,2022 - 2023
Memphis Grizzlies,22200357,2022-12-05,240,42,90,0.467,8,32,0.25,9,9,1.0,4,37,41,23,10,5,12,14,101,8,Miami Heat,240,31,79,0.392,14,40,0.35,17,22,0.773,9,36,45,23,7,3,17,11,93,-8,2022 - 2023
Charlotte Hornets,22200352,2022-12-05,240,47,98,0.48,12,34,0.353,11,17,0.647,14,35,49,29,8,4,10,16,117,-2,LA Clippers,240,45,93,0.484,15,36,0.417,14,21,0.667,13,34,47,30,4,5,12,17,119,2,2022 - 2023
Atlanta Hawks,22200354,2022-12-05,240,44,102,0.431,13,38,0.342,13,17,0.765,17,37,54,24,7,4,18,24,114,-7,Oklahoma City Thunder,240,43,95,0.453,12,34,0.353,23,24,0.958,14,35,49,25,8,4,16,19,121,7,2022 - 2023
Toronto Raptors,22200355,2022-12-05,240,39,85,0.459,10,28,0.357,22,30,0.733,12,34,46,19,6,5,13,20,110,-6,Boston Celtics,240,44,90,0.489,13,36,0.361,15,21,0.714,13,36,49,27,6,3,11,22,116,6,2022 - 2023
Dallas Mavericks,22200358,2022-12-05,240,44,84,0.524,20,41,0.488,22,26,0.846,10,31,41,23,7,6,13,23,130,19,Phoenix Suns,240,40,91,0.44,13,37,0.351,18,26,0.692,13,28,41,28,5,5,13,16,111,-19,2022 - 2023
Golden State Warriors,22200359,2022-12-05,240,38,94,0.404,13,44,0.295,15,19,0.789,12,35,47,26,6,6,12,19,104,-8,Indiana Pacers,240,43,90,0.478,15,39,0.385,11,18,0.611,7,40,47,26,3,8,17,18,112,8,2022 - 2023
Houston Rockets,22200356,2022-12-05,290,42,94,0.447,14,39,0.359,34,44,0.773,16,35,51,19,9,3,21,27,132,9,Philadelphia 76ers,290,39,87,0.448,17,36,0.472,28,36,0.778,11,28,39,23,10,6,20,34,123,-9,2022 - 2023
Orlando Magic,22200353,2022-12-05,240,34,93,0.366,8,32,0.25,26,29,0.897,15,37,52,21,8,2,14,19,102,-7,Milwaukee Bucks,240,38,85,0.447,13,40,0.325,20,26,0.769,7,38,45,31,9,4,17,20,109,7,2022 - 2023
Miami Heat,22200361,2022-12-06,240,33,77,0.429,10,32,0.313,20,26,0.769,7,33,40,21,7,2,15,20,96,-20,Detroit Pistons,240,43,87,0.494,19,41,0.463,11,15,0.733,9,31,40,27,8,1,13,19,116,20,2022 - 2023
Cleveland Cavaliers,22200360,2022-12-06,240,48,93,0.516,7,27,0.259,13,17,0.765,9,35,44,25,11,3,8,20,116,14,Los Angeles Lakers,240,38,89,0.427,6,36,0.167,20,24,0.833,14,29,43,16,4,6,16,13,102,-14,2022 - 2023
Denver Nuggets,22200362,2022-12-06,240,40,78,0.513,13,32,0.406,22,28,0.786,8,28,36,30,8,4,17,28,115,-1,Dallas Mavericks,240,36,72,0.5,17,36,0.472,27,31,0.871,4,31,35,27,10,4,17,32,116,1,2022 - 2023
Utah Jazz,22200372,2022-12-07,240,46,86,0.535,15,35,0.429,17,21,0.81,9,31,40,26,6,7,17,17,124,1,Golden State Warriors,240,45,98,0.459,14,42,0.333,19,25,0.76,14,28,42,26,8,5,14,18,123,-1,2022 - 2023
New York Knicks,22200365,2022-12-07,240,37,83,0.446,17,36,0.472,22,24,0.917,13,42,55,26,6,2,14,23,113,24,Atlanta Hawks,240,32,85,0.376,6,36,0.167,19,24,0.792,11,28,39,16,4,6,11,17,89,-24,2022 - 2023
Milwaukee Bucks,22200369,2022-12-07,240,46,96,0.479,14,33,0.424,20,24,0.833,17,33,50,34,3,2,7,15,126,13,Sacramento Kings,240,43,91,0.473,12,38,0.316,15,16,0.938,8,32,40,19,2,4,8,17,113,-13,2022 - 2023
Memphis Grizzlies,22200368,2022-12-07,240,48,94,0.511,14,38,0.368,13,16,0.813,10,40,50,32,13,9,17,19,123,21,Oklahoma City Thunder,240,34,92,0.37,14,38,0.368,20,23,0.87,14,34,48,25,9,3,19,16,102,-21,2022 - 2023
Toronto Raptors,22200366,2022-12-07,240,47,106,0.443,12,43,0.279,20,24,0.833,17,37,54,25,10,5,11,22,126,13,Los Angeles Lakers,240,37,87,0.425,7,33,0.212,32,35,0.914,10,36,46,16,6,3,15,17,113,-13,2022 - 2023
Minnesota Timberwolves,22200370,2022-12-07,240,44,93,0.473,8,23,0.348,25,27,0.926,16,35,51,25,15,2,23,21,121,6,Indiana Pacers,240,39,81,0.481,19,42,0.452,18,24,0.75,4,27,31,22,10,4,19,17,115,-6,2022 - 2023
Brooklyn Nets,22200364,2022-12-07,240,49,86,0.57,12,31,0.387,12,16,0.75,5,34,39,33,3,8,11,20,122,6,Charlotte Hornets,240,47,88,0.534,10,24,0.417,12,23,0.522,10,30,40,25,4,3,11,18,116,-6,2022 - 2023
New Orleans Pelicans,22200371,2022-12-07,240,39,85,0.459,8,27,0.296,18,23,0.783,10,40,50,21,8,9,19,21,104,6,Detroit Pistons,240,35,90,0.389,15,42,0.357,13,16,0.813,8,34,42,17,5,1,13,23,98,-6,2022 - 2023
Orlando Magic,22200363,2022-12-07,265,40,95,0.421,8,28,0.286,28,31,0.903,16,37,53,20,8,5,13,21,116,5,LA Clippers,265,39,95,0.411,15,41,0.366,18,26,0.692,17,36,53,26,3,9,17,19,111,-5,2022 - 2023
Chicago Bulls,22200367,2022-12-07,240,45,90,0.5,10,23,0.435,15,17,0.882,6,35,41,29,11,4,19,20,115,4,Washington Wizards,240,41,84,0.488,9,31,0.29,20,29,0.69,6,32,38,22,12,6,18,16,111,-4,2022 - 2023
Phoenix Suns,22200373,2022-12-07,240,37,93,0.398,8,32,0.25,16,19,0.842,13,36,49,19,5,4,18,17,98,-27,Boston Celtics,240,49,101,0.485,16,45,0.356,11,13,0.846,11,42,53,29,14,3,13,20,125,27,2022 - 2023
Miami Heat,22200374,2022-12-08,240,46,90,0.511,12,32,0.375,11,14,0.786,7,36,43,24,11,1,8,20,115,5,LA Clippers,240,37,80,0.463,17,36,0.472,19,21,0.905,7,36,43,24,3,3,16,16,110,-5,2022 - 2023
Portland Trail Blazers,22200376,2022-12-08,240,44,91,0.484,16,40,0.4,16,16,1.0,13,25,38,30,10,3,13,20,120,-1,Denver Nuggets,240,47,91,0.516,12,30,0.4,15,22,0.682,16,32,48,28,6,5,16,16,121,1,2022 - 2023
San Antonio Spurs,22200375,2022-12-08,240,46,83,0.554,13,36,0.361,13,15,0.867,7,31,38,25,5,7,17,19,118,9,Houston Rockets,240,44,98,0.449,10,29,0.345,11,15,0.733,16,26,42,23,3,4,14,19,109,-9,2022 - 2023
Dallas Mavericks,22200386,2022-12-09,240,41,88,0.466,13,40,0.325,10,24,0.417,12,31,43,21,8,6,11,21,105,-1,Milwaukee Bucks,240,38,87,0.437,11,32,0.344,19,23,0.826,13,38,51,27,5,4,17,21,106,1,2022 - 2023
Orlando Magic,22200379,2022-12-09,240,42,71,0.592,10,26,0.385,19,21,0.905,3,40,43,24,3,4,20,27,113,4,Toronto Raptors,240,36,85,0.424,10,35,0.286,27,33,0.818,7,26,33,23,10,5,7,17,109,-4,2022 - 2023
Charlotte Hornets,22200377,2022-12-09,240,37,84,0.44,6,26,0.231,22,28,0.786,12,33,45,16,8,6,13,26,102,-19,New York Knicks,240,41,93,0.441,13,34,0.382,26,30,0.867,16,32,48,25,6,7,14,21,121,19,2022 - 2023
Philadelphia 76ers,22200382,2022-12-09,265,48,90,0.533,18,40,0.45,19,22,0.864,7,35,42,30,14,2,23,30,133,11,Los Angeles Lakers,265,44,88,0.5,11,31,0.355,23,30,0.767,7,30,37,29,12,4,21,23,122,-11,2022 - 2023
Utah Jazz,22200385,2022-12-09,240,39,90,0.433,13,44,0.295,17,24,0.708,12,28,40,22,9,0,11,20,108,-10,Minnesota Timberwolves,240,42,79,0.532,14,35,0.4,20,26,0.769,6,38,44,30,7,3,17,21,118,10,2022 - 2023
New Orleans Pelicans,22200384,2022-12-09,240,46,90,0.511,8,27,0.296,28,35,0.8,13,31,44,27,10,1,11,15,128,11,Phoenix Suns,240,43,86,0.5,22,44,0.5,9,13,0.692,8,29,37,30,6,3,17,25,117,-11,2022 - 2023
Cleveland Cavaliers,22200381,2022-12-09,240,34,79,0.43,10,30,0.333,17,22,0.773,8,28,36,20,7,4,20,23,95,-11,Sacramento Kings,240,35,66,0.53,16,33,0.485,20,32,0.625,5,33,38,21,11,5,19,22,106,11,2022 - 2023
Memphis Grizzlies,22200383,2022-12-09,240,44,91,0.484,9,32,0.281,17,32,0.531,12,36,48,30,11,8,14,19,114,11,Detroit Pistons,240,36,90,0.4,11,35,0.314,20,27,0.741,13,34,47,23,6,7,19,29,103,-11,2022 - 2023
Brooklyn Nets,22200380,2022-12-09,240,45,83,0.542,13,30,0.433,17,21,0.81,9,29,38,30,10,5,21,18,120,4,Atlanta Hawks,240,46,93,0.495,10,29,0.345,14,16,0.875,12,26,38,21,12,4,18,18,116,-4,2022 - 2023
Indiana Pacers,22200378,2022-12-09,240,43,85,0.506,18,41,0.439,17,20,0.85,13,27,40,23,7,2,12,21,121,10,Washington Wizards,240,41,77,0.532,10,29,0.345,19,25,0.76,12,26,38,25,6,3,14,19,111,-10,2022 - 2023
Denver Nuggets,22200393,2022-12-10,240,47,86,0.547,8,26,0.308,13,16,0.813,6,33,39,28,5,8,9,17,115,5,Utah Jazz,240,39,85,0.459,15,41,0.366,17,21,0.81,10,32,42,20,5,6,14,20,110,-5,2022 - 2023
Indiana Pacers,22200388,2022-12-10,240,47,85,0.553,21,44,0.477,18,24,0.75,7,23,30,30,10,3,19,27,133,-3,Brooklyn Nets,240,52,100,0.52,9,28,0.321,23,32,0.719,29,30,59,19,7,3,18,24,136,3,2022 - 2023
Portland Trail Blazers,22200394,2022-12-10,240,43,83,0.518,13,34,0.382,25,28,0.893,11,34,45,20,5,4,16,24,124,6,Minnesota Timberwolves,240,45,83,0.542,10,23,0.435,18,24,0.75,4,24,28,22,11,4,13,21,118,-6,2022 - 2023
